user_id,vehicle_model,battery_capacity,charging_station,charging_station_location,start_time,end_time,energy_consumed,charging_duration,charging_rate,charging_cost,time_of_day,day_of_week,state_of_charge_start,state_of_charge_end,distance_driven,temperature,vehicle_age,charger_type,user_type
user_267,BMW i3,85,station_144,new york,1/12/24 2:00,1/12/24 3:21,56.82135247,0.865213147,21.26970474,15.83281356,afternoon,tuesday,17.45124072,53.85017463,263.744879,39.80240625,2,level 2,long-distance traveler
user_268,Tesla Model 3,75,station_442,houston,1/12/24 3:00,1/12/24 5:00,36.5318794,2.651650861,5.092837674,32.23995282,evening,sunday,80.02092861,75.52594739,97.72575854,11.30164247,7,dc fast charger,long-distance traveler
user_269,Hyundai Kona,100,station_200,los angeles,1/12/24 4:00,1/12/24 6:46,58.15106289,1.9862539,34.96509714,25.3916038,afternoon,tuesday,17.46097583,82.13113775,236.8331846,35.58930117,7,dc fast charger,casual driver
user_270,BMW i3,10.18928677,station_157,new york,1/12/24 5:00,1/12/24 5:51,63.59427153,3.333555448,28.59630646,5.086397605,night,monday,18.28423537,63.02512257,149.9569495,2.790844167,4,dc fast charger,commuter
user_271,Chevy Bolt,85,station_487,chicago,1/12/24 6:00,1/12/24 7:03,55.41504977,2.314931146,30.64392048,36.42534262,afternoon,sunday,88.07089504,64.80813651,176.9329581,-8.428028851,5,dc fast charger,long-distance traveler
user_272,Tesla Model 3,50,station_348,chicago,1/12/24 7:00,1/12/24 9:19,12.9198797,3.380834531,9.137049424,11.49651417,night,saturday,48.08341176,71.15874257,188.6018805,-2.411919304,4,level 1,commuter
user_273,Tesla Model 3,75,station_134,los angeles,1/12/24 8:00,1/12/24 9:18,70.24471718,3.372738572,31.88182227,18.52782019,night,thursday,72.54929507,91.90178009,34.52241142,7.136485622,4,level 2,casual driver
user_274,BMW i3,50,station_400,houston,1/12/24 9:00,1/12/24 11:38,47.90409794,1.161237734,22.06190557,35.04175348,night,thursday,48.97534202,75.49040404,32.2376168,-2.996197815,5,level 1,commuter
user_275,Chevy Bolt,62,station_148,chicago,1/12/24 10:00,1/12/24 11:42,59.14827213,3.878900409,14.88015319,32.07478813,morning,tuesday,40.00389357,57.34829205,,-1.864065534,3,level 2,long-distance traveler
user_276,Chevy Bolt,75,station_336,chicago,1/12/24 11:00,1/12/24 12:53,6.462698571,3.465256587,5.335241683,37.45912865,evening,sunday,88.22102308,91.94331829,,38.4118343,4,dc fast charger,long-distance traveler
user_277,Hyundai Kona,100,station_71,houston,1/12/24 12:00,1/12/24 13:22,79.00225971,3.893154871,26.97742286,11.28750438,night,friday,22.53375157,93.2978301,39.74600723,7.684356808,3,level 2,commuter
user_278,Chevy Bolt,78.38373536,station_233,new york,1/12/24 13:00,1/12/24 15:09,19.91687772,2.805178781,32.21173099,10.47101094,night,friday,43.90997947,80.05854643,205.6439887,10.38484263,7,level 1,casual driver
user_279,Chevy Bolt,62,station_334,chicago,1/12/24 14:00,1/12/24 16:33,73.22951285,3.516353117,23.61812385,16.97108591,afternoon,saturday,14.07814108,60.68877555,,35.83359546,5,dc fast charger,casual driver
user_280,Chevy Bolt,75,station_299,san francisco,1/12/24 15:00,1/12/24 18:17,15.0589717,3.216985824,14.76789076,15.67014168,evening,tuesday,49.86812087,82.17964274,68.52318395,28.05657768,1,level 1,casual driver
user_281,Nissan Leaf,62,station_154,chicago,1/12/24 16:00,1/12/24 17:14,12.1325578,2.674690075,40.19690034,34.86909528,morning,saturday,32.07190535,77.49195606,92.11586724,25.20350173,7,level 1,casual driver
user_282,Hyundai Kona,100,station_90,new york,1/12/24 17:00,1/12/24 20:45,30.53308101,2.300005034,19.02108875,35.15728182,morning,wednesday,52.91050286,67.21874082,132.6046018,2.331115164,6,level 1,long-distance traveler
user_283,Tesla Model 3,50,station_334,new york,1/12/24 18:00,1/12/24 20:46,20.35354607,2.424679355,11.16193529,26.16541419,afternoon,thursday,109.2657943,82.33383445,116.1840821,2.770322017,1,level 2,commuter
user_284,BMW i3,50,station_199,los angeles,1/12/24 19:00,1/12/24 21:14,6.479430985,2.133503628,,37.2085906,morning,sunday,52.61626456,83.35374544,77.79797006,26.6169776,0,level 1,long-distance traveler
user_285,Tesla Model 3,100,station_161,san francisco,1/12/24 20:00,1/12/24 22:59,14.01882399,1.827241672,6.291013588,25.54354523,afternoon,sunday,58.99611588,90.81351987,22.54047724,33.28195603,8,level 2,commuter
user_286,Hyundai Kona,85,station_26,new york,1/12/24 21:00,1/12/24 23:55,61.83012084,1.399519752,49.15968568,8.021784138,evening,saturday,36.84689682,92.67951285,80.99732071,-2.341554226,0,level 1,commuter
user_287,BMW i3,75,station_121,houston,1/12/24 22:00,1/13/24 1:53,51.62169093,1.303555581,43.16138737,28.15164637,afternoon,monday,22.78747904,58.66249439,185.9521521,7.936964701,7,level 1,casual driver
user_288,Hyundai Kona,100,station_301,san francisco,1/12/24 23:00,1/13/24 1:15,13.31901732,0.891295897,21.63010654,9.969727208,afternoon,sunday,81.55932359,177.7086665,87.30415654,38.77143808,7,level 2,casual driver
user_289,Chevy Bolt,85,station_212,san francisco,1/13/24 0:00,1/13/24 1:12,37.64230385,2.667014976,19.59636036,27.89822489,night,friday,34.92875322,79.45914963,,-9.679928907,0,level 2,commuter
user_290,BMW i3,75,station_63,houston,1/13/24 1:00,1/13/24 4:16,70.62045542,0.637026905,18.33554746,14.73821179,morning,saturday,25.72347164,99.5858146,188.4637916,-4.842996855,2,level 1,commuter
user_291,Chevy Bolt,75,station_451,chicago,1/13/24 2:00,1/13/24 5:50,74.49108356,2.85908048,32.94971165,31.65427854,evening,wednesday,55.66200144,52.5716222,160.6786185,26.30750447,5,level 1,commuter
user_292,Tesla Model 3,75,station_436,houston,1/13/24 3:00,1/13/24 5:43,32.52486105,2.287496504,31.55315617,10.0360231,evening,thursday,23.42576753,83.74262074,294.0582588,25.92667701,2,dc fast charger,long-distance traveler
user_293,Tesla Model 3,100,station_68,houston,1/13/24 4:00,1/13/24 5:17,78.3990561,0.531884804,29.75315871,34.30110996,night,sunday,49.66021029,83.24626253,119.7886479,-9.296045391,1,level 1,commuter
user_294,BMW i3,50,station_253,chicago,1/13/24 5:00,1/13/24 7:35,65.32285347,1.292382385,41.87715415,17.84050973,afternoon,wednesday,54.29560689,87.54853995,32.14595633,-9.39536526,3,level 1,long-distance traveler
user_295,BMW i3,62,station_410,chicago,1/13/24 6:00,1/13/24 6:36,30.63992013,1.629338481,46.84858797,36.95621233,evening,saturday,62.17903555,53.74244252,151.5112089,21.08032988,3,dc fast charger,commuter
user_296,Hyundai Kona,85,station_459,chicago,1/13/24 7:00,1/13/24 10:57,78.15878931,1.548133495,7.34702904,15.06417173,evening,thursday,78.17878531,80.78249491,114.7663152,20.83100013,4,level 1,casual driver
user_297,Hyundai Kona,75,station_2,chicago,1/13/24 8:00,1/13/24 11:46,5.337836074,1.347310332,29.15448171,39.58826104,afternoon,thursday,16.35565442,88.0437026,67.71733684,29.2490866,0,level 1,commuter
user_298,Chevy Bolt,75,station_398,chicago,1/13/24 9:00,1/13/24 9:45,29.31881554,2.062672677,36.76426976,26.74074337,afternoon,tuesday,54.75318081,80.76527146,200.5248368,6.325563652,0,level 2,commuter
user_299,BMW i3,75,station_108,houston,1/13/24 10:00,1/13/24 12:38,23.99396127,3.26954211,32.93397056,20.65067387,evening,tuesday,87.85226345,75.36398823,205.1702417,5.918020657,5,level 2,long-distance traveler
user_300,Tesla Model 3,100,station_286,los angeles,1/13/24 11:00,1/13/24 13:24,5.699519954,1.086676898,40.48262896,16.58424488,afternoon,monday,54.54475537,81.03013388,221.5835529,32.63449015,3,level 2,commuter
user_301,Hyundai Kona,65.04709891,station_49,los angeles,1/13/24 12:00,1/13/24 13:06,54.52901287,0.643104841,41.49423802,9.767814596,morning,monday,73.36171145,73.14283891,250.3699282,31.24733539,0,level 1,long-distance traveler
user_302,Hyundai Kona,50,station_140,new york,1/13/24 13:00,1/13/24 16:14,56.32464878,3.354432889,14.24598624,31.34224899,evening,sunday,63.93275378,87.69917051,174.1389421,-6.256501931,7,level 2,long-distance traveler
user_303,Tesla Model 3,75,station_218,los angeles,1/13/24 14:00,1/13/24 16:34,,2.762507023,15.29296059,26.57518731,afternoon,wednesday,75.32264789,89.87164108,197.6678335,21.13947238,6,level 1,casual driver
user_304,Hyundai Kona,75,station_44,los angeles,1/13/24 15:00,1/13/24 16:50,65.22545228,2.759986207,18.06959233,29.43589439,evening,tuesday,45.50686598,83.40752161,206.9879013,4.068853036,0,dc fast charger,casual driver
user_305,Chevy Bolt,100,station_417,houston,1/13/24 16:00,1/13/24 19:41,23.54038392,2.592597277,3.508161487,23.22008781,evening,thursday,17.17061425,39.31920167,192.8568913,14.53864932,4,level 2,casual driver
user_306,BMW i3,75,station_269,chicago,1/13/24 17:00,1/13/24 18:31,18.54970242,1.828878541,13.85527155,16.48379964,night,tuesday,37.87100089,66.16504375,46.22369186,26.69488826,7,dc fast charger,casual driver
user_307,Tesla Model 3,33.37702357,station_78,chicago,1/13/24 18:00,1/13/24 19:41,20.76318764,2.686564982,23.99284957,30.69199865,morning,thursday,27.4004267,55.2340052,155.2169256,8.316822121,2,level 1,long-distance traveler
user_308,BMW i3,85,station_216,houston,1/13/24 19:00,1/13/24 22:38,46.45478115,3.936570537,42.8384828,5.06404815,morning,tuesday,12.79308917,70.71797257,3.824527427,26.51176747,2,level 1,commuter
user_309,Hyundai Kona,85,station_382,los angeles,1/13/24 20:00,1/13/24 22:34,49.7493419,2.008221975,33.7023412,18.58598183,night,thursday,62.63796602,87.47010159,177.2698114,31.46422479,0,dc fast charger,long-distance traveler
user_310,Hyundai Kona,100,station_98,houston,1/13/24 21:00,1/14/24 0:10,66.17491556,1.590891399,4.096052506,37.05502096,night,wednesday,57.51855751,59.21834421,19.84255062,12.62900175,2,dc fast charger,casual driver
user_311,Tesla Model 3,85,station_236,new york,1/13/24 22:00,1/13/24 23:35,,2.139883158,12.42845461,30.34556322,evening,tuesday,11.30942112,61.89683409,50.07010773,22.77215626,1,dc fast charger,commuter
user_312,Chevy Bolt,59.79413925,station_282,chicago,1/13/24 23:00,1/13/24 23:59,49.83823894,1.647823489,20.87000777,12.24506007,morning,friday,41.37761829,62.03331149,40.84365488,-4.843799757,6,dc fast charger,long-distance traveler
user_313,Nissan Leaf,75,station_149,san francisco,1/14/24 0:00,1/14/24 0:49,50.65984701,0.560030882,41.88423158,34.0238372,night,friday,79.25660844,76.33856417,206.6680314,14.06007874,2,level 2,commuter
user_314,Tesla Model 3,62,station_412,new york,1/14/24 1:00,1/14/24 4:37,6.885479432,3.50020117,29.44664264,13.15143822,afternoon,thursday,62.99501974,70.58747645,270.3822388,4.057993737,7,dc fast charger,long-distance traveler
user_315,Nissan Leaf,75,station_304,new york,1/14/24 2:00,1/14/24 3:51,64.76361326,0.543359127,31.454058,9.001401096,evening,wednesday,68.68211128,63.14004386,213.7308148,-5.431969444,1,level 2,commuter
user_316,Nissan Leaf,50,station_484,houston,1/14/24 3:00,1/14/24 5:16,55.42091221,3.674410026,39.08038685,11.67802099,morning,thursday,74.61169024,62.05991728,204.6713676,-9.366179122,1,dc fast charger,commuter
user_317,Chevy Bolt,85,station_424,los angeles,1/14/24 4:00,1/14/24 7:51,37.77161458,4.615782239,4.034655716,32.35635172,evening,wednesday,52.13244929,93.2118085,96.84198082,1.730859622,7,dc fast charger,casual driver
user_318,Nissan Leaf,75,station_66,chicago,1/14/24 5:00,1/14/24 8:01,44.06555275,0.738831891,18.13617692,37.81041851,evening,monday,43.36319672,72.85514963,261.5059889,21.12350582,6,level 2,casual driver
user_319,Nissan Leaf,50,station_234,san francisco,1/14/24 6:00,1/14/24 8:41,76.70996423,2.718104327,37.73494301,9.420847432,afternoon,tuesday,57.41823834,53.71579569,189.8979547,20.60610628,2,level 1,commuter
user_320,Chevy Bolt,75,station_457,new york,1/14/24 7:00,1/14/24 8:06,6.521023617,0.950053845,34.45341482,9.835010134,afternoon,wednesday,80.47386393,52.86565233,86.12294637,1.215773749,7,level 1,commuter
user_321,Nissan Leaf,85,station_87,san francisco,1/14/24 8:00,1/14/24 10:41,23.01969384,2.90970727,23.68003983,20.86109101,night,thursday,78.10179095,68.35401868,89.4204787,12.01626991,3,level 1,casual driver
user_322,Nissan Leaf,100,station_79,los angeles,1/14/24 9:00,1/14/24 10:46,62.31917555,2.924735272,22.41630596,7.162452048,afternoon,sunday,21.81988627,61.29106773,22.61948852,11.12646285,6,level 1,long-distance traveler
user_323,Nissan Leaf,62,station_205,los angeles,1/14/24 10:00,1/14/24 11:58,64.52243107,1.72499133,39.24707457,38.17893479,morning,sunday,31.48893119,66.30498503,75.83166645,0.397259806,6,level 2,commuter
user_324,Tesla Model 3,100,station_279,san francisco,1/14/24 11:00,1/14/24 14:54,52.99672888,3.52649887,38.36925514,6.452202177,night,monday,10.95091271,69.30238833,27.93090918,14.17776327,6,level 1,long-distance traveler
user_325,Tesla Model 3,75,station_337,chicago,1/14/24 12:00,1/14/24 14:55,74.73938754,0.095314417,44.05048456,27.74298694,morning,sunday,27.62289342,61.32518277,56.32522739,9.990199637,3,level 2,casual driver
user_326,Tesla Model 3,62,station_254,los angeles,1/14/24 13:00,1/14/24 14:57,17.89052769,3.706522188,3.660245686,25.22270092,morning,thursday,32.14887452,113.2110654,,-4.306189809,5,level 2,commuter
user_327,Chevy Bolt,100,station_304,san francisco,1/14/24 14:00,1/14/24 17:43,18.84884344,2.414714252,47.44796509,7.321396397,night,friday,84.30767807,62.79550482,237.0512986,-2.876962687,1,level 2,long-distance traveler
user_328,Hyundai Kona,100,station_380,new york,1/14/24 15:00,1/14/24 18:25,58.37615445,1.877522371,4.669667037,33.85680932,afternoon,friday,15.3591674,56.58027747,96.86304816,16.97201679,3,level 2,casual driver
user_329,Nissan Leaf,62,station_130,san francisco,1/14/24 16:00,1/14/24 17:02,57.81943059,2.170471714,,31.92078487,evening,tuesday,66.55433082,77.72473781,222.6692511,34.04479017,1,level 2,commuter
user_330,Nissan Leaf,85,station_84,san francisco,1/14/24 17:00,1/14/24 18:27,13.32461104,1.382019849,24.74284751,12.38823651,afternoon,saturday,52.78624626,92.86857199,283.9904924,35.70486386,4,dc fast charger,long-distance traveler
user_331,Chevy Bolt,85,station_276,houston,1/14/24 18:00,1/14/24 21:50,14.50345514,2.240834005,37.65992488,11.91083137,morning,tuesday,51.14214596,99.98660421,168.0448614,12.24739891,3,level 2,commuter
user_332,Nissan Leaf,85,station_187,los angeles,1/14/24 19:00,1/14/24 19:57,26.34468459,1.97206701,19.95151332,17.65021853,morning,sunday,11.85553123,57.08540548,216.4715539,-2.05877596,3,level 1,long-distance traveler
user_333,Tesla Model 3,6.168895844,station_46,chicago,1/14/24 20:00,1/14/24 21:04,50.59695131,3.473172824,9.860027648,27.98654385,night,monday,29.94222931,73.75879865,211.6346842,33.23430132,2,level 2,long-distance traveler
user_334,Hyundai Kona,75,station_387,chicago,1/14/24 21:00,1/14/24 23:34,,1.078635519,11.05016894,17.58563509,morning,sunday,71.30305101,95.31144686,56.54474447,19.37429264,7,level 1,commuter
user_335,BMW i3,62,station_183,houston,1/14/24 22:00,1/15/24 0:47,103.8126056,3.525445469,16.59138267,17.66922823,night,friday,52.79679327,89.35179211,99.94100542,8.330158356,3,level 2,casual driver
user_336,Nissan Leaf,62,station_268,chicago,1/14/24 23:00,1/15/24 0:34,70.39888222,0.551533622,20.75090125,20.15830766,night,wednesday,84.36276677,62.14760001,240.3347992,-7.880884646,7,level 1,commuter
user_337,Tesla Model 3,45.62653203,station_296,san francisco,1/15/24 0:00,1/15/24 1:11,77.17272374,1.409128276,17.57302562,11.76049861,afternoon,friday,19.94692588,95.09672125,,3.498381006,4,level 2,casual driver
user_338,BMW i3,62,station_322,houston,1/15/24 1:00,1/15/24 2:54,62.19283346,0.555210364,20.45251231,19.47699463,morning,saturday,24.3852456,88.82972948,277.7232645,14.27625134,4,dc fast charger,long-distance traveler
user_339,Hyundai Kona,62,station_100,new york,1/15/24 2:00,1/15/24 4:46,71.91146877,2.886555302,10.55280104,21.33234274,afternoon,tuesday,86.48761305,70.89800745,140.097571,-4.764488995,7,level 1,long-distance traveler
user_340,BMW i3,62,station_78,los angeles,1/15/24 3:00,1/15/24 6:37,79.97807284,0.919846727,,27.85794777,evening,thursday,88.19426953,62.30655559,295.8244837,6.247841392,8,level 1,long-distance traveler
user_341,Tesla Model 3,100,station_272,los angeles,1/15/24 4:00,1/15/24 6:20,5.775919735,1.836456796,33.74537927,24.98569128,afternoon,sunday,25.11801611,59.04654074,96.33217778,37.10118843,1,level 2,casual driver
user_342,BMW i3,50,station_339,los angeles,1/15/24 5:00,1/15/24 5:44,53.81020176,0.513006351,22.3444403,15.79131976,morning,monday,52.44295176,82.42209465,116.7309835,-0.032872473,2,level 1,long-distance traveler
user_343,Chevy Bolt,100,station_162,san francisco,1/15/24 6:00,1/15/24 9:34,38.66237699,2.365057877,26.72119537,16.31581939,evening,saturday,68.12187775,56.48043705,257.8829431,29.18053678,6,level 2,commuter
user_344,BMW i3,50,station_44,new york,1/15/24 7:00,1/15/24 8:38,56.6933015,2.391852379,44.99522224,32.99002236,morning,friday,46.58776208,76.38049503,140.3114417,25.12730865,0,dc fast charger,long-distance traveler
user_345,Nissan Leaf,85,station_238,houston,1/15/24 8:00,1/15/24 10:14,40.16142185,2.517973872,28.47996213,13.37000579,evening,wednesday,35.04453498,94.56359194,93.9952317,13.35438717,2,dc fast charger,casual driver
user_346,Nissan Leaf,62,station_134,houston,1/15/24 9:00,1/15/24 11:59,42.51736092,0.929764657,39.91263736,7.234439777,morning,saturday,88.94643474,63.74334492,191.0776829,10.33319646,4,level 2,casual driver
user_347,Chevy Bolt,50,station_461,los angeles,1/15/24 10:00,1/15/24 11:33,29.2984456,1.873396858,30.97941057,37.16469844,afternoon,wednesday,125.0872271,97.05902047,296.2236692,7.640810712,7,level 2,commuter
user_348,Tesla Model 3,50,station_192,new york,1/15/24 11:00,1/15/24 12:10,67.22515102,0.504601217,37.23601436,21.01415302,morning,wednesday,38.02384077,94.3676555,57.59194551,12.26524373,6,dc fast charger,commuter
user_349,Nissan Leaf,85,station_356,new york,1/15/24 12:00,1/15/24 13:40,,2.916884953,17.92601361,27.99759316,night,monday,35.80235636,95.56175648,73.04739193,-4.12763092,5,level 1,casual driver
user_350,Hyundai Kona,50,station_278,new york,1/15/24 13:00,1/15/24 14:25,76.71844669,3.774909321,44.13745109,35.85250778,night,wednesday,10.89608923,69.9591248,247.4083509,27.95543721,0,level 1,casual driver
user_351,Nissan Leaf,62,station_18,chicago,1/15/24 14:00,1/15/24 17:00,60.96907589,2.496960181,6.682750854,37.04926024,afternoon,wednesday,75.85725206,92.36496167,266.8210878,20.46556617,6,level 1,commuter
user_352,Nissan Leaf,62,station_12,chicago,1/15/24 15:00,1/15/24 15:54,48.32460775,2.311636671,19.59383734,49.13746988,afternoon,friday,27.01497804,55.86102941,161.4030489,3.499341377,2,dc fast charger,commuter
user_353,Tesla Model 3,62,station_180,los angeles,1/15/24 16:00,1/15/24 18:14,65.54082473,1.160654673,31.8589977,37.48997541,evening,monday,25.20190341,96.76344205,78.61444616,0.947645051,6,level 2,commuter
user_354,BMW i3,100,station_123,new york,1/15/24 17:00,1/15/24 19:43,68.74906949,0.554637178,10.76167059,28.29294039,afternoon,thursday,81.28486698,66.07649513,284.8458,13.78965983,3,dc fast charger,commuter
user_355,Nissan Leaf,85,station_246,new york,1/15/24 18:00,1/15/24 20:28,67.43740257,1.814561059,16.09934852,14.99636875,night,thursday,89.8707904,93.90137525,36.06023657,34.08218776,3,level 1,casual driver
user_356,Chevy Bolt,75,station_222,houston,1/15/24 19:00,1/15/24 22:11,10.45065783,1.428296234,39.8938261,32.560979,afternoon,wednesday,82.76444286,60.77776335,85.92100725,20.63494735,0,level 2,long-distance traveler
user_357,BMW i3,100,station_373,houston,1/15/24 20:00,1/15/24 23:40,30.805662,1.037860072,18.97988935,18.35319511,night,saturday,60.72720275,61.20655137,155.7144902,29.11438027,5,level 2,casual driver
user_358,Hyundai Kona,85,station_51,los angeles,1/15/24 21:00,1/15/24 21:38,62.09565923,2.477935465,30.52868479,8.860047395,afternoon,tuesday,43.88619085,81.46898348,285.7904587,-8.559081243,1,level 1,commuter
user_359,Tesla Model 3,100,station_488,new york,1/15/24 22:00,1/15/24 23:29,28.86406096,2.113671385,38.34408586,37.44951918,night,monday,27.67853787,92.57272071,107.0000963,13.19447936,2,level 2,casual driver
user_360,Hyundai Kona,75,station_71,los angeles,1/15/24 23:00,1/16/24 1:34,33.37054203,2.486375253,41.92916859,7.409254803,evening,sunday,58.60908208,71.21956042,279.5193619,15.41843342,8,level 1,commuter
user_361,BMW i3,77.60847805,station_480,houston,1/16/24 0:00,1/16/24 1:18,73.09045077,1.754047947,30.38880381,9.595163794,morning,tuesday,29.66650146,99.85685077,227.7259802,2.594249726,7,dc fast charger,casual driver
user_362,BMW i3,75,station_48,houston,1/16/24 1:00,1/16/24 2:20,26.99234408,3.548983526,46.58137118,36.50047332,morning,monday,23.69485787,56.10531021,237.5110205,25.10961225,1,level 2,commuter
user_363,BMW i3,85,station_19,chicago,1/16/24 2:00,1/16/24 5:37,6.938193834,3.290962681,13.28792406,16.88633009,night,monday,88.6094203,81.44337976,230.3190329,1.201982166,3,level 1,commuter
user_364,Hyundai Kona,50,station_262,los angeles,1/16/24 3:00,1/16/24 4:39,42.29018027,2.012292995,37.80609636,7.806725651,afternoon,friday,81.10216204,92.8336046,242.4530431,36.82658398,11,level 1,casual driver
user_365,BMW i3,100,station_84,los angeles,1/16/24 4:00,1/16/24 5:06,30.03611838,1.643482252,13.37294905,35.95440543,afternoon,wednesday,14.36424919,80.38540837,217.9157161,34.95455888,6,dc fast charger,commuter
user_366,Hyundai Kona,62,station_155,new york,1/16/24 5:00,1/16/24 6:00,10.38609378,1.24256442,47.76649444,21.48892071,morning,friday,56.66366373,73.29028272,188.1506524,16.83051616,0,level 2,long-distance traveler
user_367,BMW i3,50,station_53,new york,1/16/24 6:00,1/16/24 9:18,45.71947918,2.87216173,47.8425566,31.22627601,night,saturday,35.42195,88.85354957,156.8766511,34.2977894,7,level 2,commuter
user_368,Chevy Bolt,50,station_107,chicago,1/16/24 7:00,1/16/24 8:31,24.5996297,2.007860868,11.82017579,29.23441856,afternoon,sunday,51.18826308,63.46582476,263.8331734,14.20548992,1,level 2,commuter
user_369,BMW i3,62,station_357,san francisco,1/16/24 8:00,1/16/24 10:02,23.14704768,3.284092187,25.39949364,10.99775279,morning,tuesday,76.81997632,50.97279314,61.04731009,15.60505898,4,level 2,commuter
user_370,Hyundai Kona,85,station_304,san francisco,1/16/24 9:00,1/16/24 12:35,52.71641215,0.56281694,6.422556539,34.40206564,night,tuesday,37.68210272,81.90722842,225.3042081,0.166997605,7,dc fast charger,long-distance traveler
user_371,Nissan Leaf,100,station_135,san francisco,1/16/24 10:00,1/16/24 10:43,,2.273741836,46.48898767,36.94161944,evening,thursday,15.26584144,60.94892255,264.899769,36.56806343,4,dc fast charger,casual driver
user_372,BMW i3,48.63693125,station_443,los angeles,1/16/24 11:00,1/16/24 14:13,68.25299905,1.631995744,29.2084268,9.459763979,afternoon,saturday,85.90246196,91.27822447,50.4130249,37.52882264,0,level 2,long-distance traveler
user_373,Nissan Leaf,85,station_69,los angeles,1/16/24 12:00,1/16/24 15:13,56.42022999,0.828873284,25.40285241,29.84842868,afternoon,sunday,32.61238657,65.16007357,12.80751473,17.59680236,4,level 1,long-distance traveler
user_374,Chevy Bolt,75,station_11,houston,1/16/24 13:00,1/16/24 14:48,52.90446367,1.546956035,15.57205559,18.54288394,night,saturday,89.8386107,97.49538047,36.7436948,32.57385369,3,level 2,long-distance traveler
user_375,Tesla Model 3,50,station_143,los angeles,1/16/24 14:00,1/16/24 14:37,28.16354561,2.291322391,23.38920535,29.76359555,morning,friday,72.89998626,18.70034949,23.47388206,15.44621677,3,level 2,casual driver
user_376,Chevy Bolt,100,station_192,los angeles,1/16/24 15:00,1/16/24 18:03,1.356731547,1.571204585,16.26758641,23.8746236,night,friday,40.92338001,83.06868682,,-6.550323205,3,level 1,commuter
user_377,BMW i3,85,station_387,los angeles,1/16/24 16:00,1/16/24 17:05,8.930426485,3.779533948,,0.234316994,morning,saturday,86.751489,71.8030306,275.0786019,1.419716904,2,level 2,long-distance traveler
user_378,Nissan Leaf,75,station_378,chicago,1/16/24 17:00,1/16/24 18:17,55.78297746,1.376797156,46.3333419,30.47364423,night,friday,29.61436323,88.37842812,10.87998409,14.24049489,4,level 1,commuter
user_379,Nissan Leaf,85,station_69,los angeles,1/16/24 18:00,1/16/24 19:54,16.67359946,1.809282616,32.99482959,28.15617086,evening,thursday,77.48514337,88.66543214,281.8878022,33.72932077,6,dc fast charger,long-distance traveler
user_380,Hyundai Kona,100,station_23,new york,1/16/24 19:00,1/16/24 19:57,13.28071233,1.761441322,59.14854489,13.60743081,afternoon,sunday,76.5582119,81.5820095,257.6075888,4.206090639,5,level 1,long-distance traveler
user_381,Nissan Leaf,50,station_181,new york,1/16/24 20:00,1/16/24 23:45,7.668660935,0.749904204,25.45714668,17.36162334,morning,sunday,86.16194217,81.61986322,53.30743848,27.25894496,3,dc fast charger,long-distance traveler
user_382,Hyundai Kona,75,station_293,houston,1/16/24 21:00,1/17/24 0:39,,3.61707816,23.22301592,17.85819103,evening,friday,70.60042408,89.35441576,71.32019243,33.1090396,4,level 2,long-distance traveler
user_383,Tesla Model 3,62,station_9,chicago,1/16/24 22:00,1/17/24 1:57,64.94285707,3.636794701,49.31912885,15.32161386,night,friday,49.30106049,73.24351853,41.76229202,12.25492864,4,level 1,long-distance traveler
user_384,BMW i3,100,station_271,new york,1/16/24 23:00,1/17/24 2:53,70.06077676,3.399748993,42.94568337,15.24274876,morning,sunday,95.79218803,66.37502518,164.0286371,38.87241151,1,level 1,long-distance traveler
user_385,Hyundai Kona,85,station_387,chicago,1/17/24 0:00,1/17/24 3:57,,1.32513613,27.85442043,24.65421755,morning,saturday,10.00881854,58.15490031,284.582842,22.16544014,7,level 2,casual driver
user_386,Tesla Model 3,100,station_93,chicago,1/17/24 1:00,1/17/24 2:20,46.55965372,1.665756536,35.77600025,23.55573454,evening,sunday,77.27588158,95.74723144,197.5286464,1.653502301,2,dc fast charger,commuter
user_387,Nissan Leaf,50,station_454,houston,1/17/24 2:00,1/17/24 4:13,54.88401336,1.886770506,6.985136805,6.555981505,night,saturday,64.28041815,82.38389625,127.0713209,30.59387793,3,level 1,commuter
user_388,Nissan Leaf,50,station_17,chicago,1/17/24 3:00,1/17/24 6:19,13.72613374,6.17641656,12.48400855,21.09238546,evening,friday,82.91258265,90.83107621,166.7223838,6.786353391,2,level 1,casual driver
user_389,Tesla Model 3,75,station_154,los angeles,1/17/24 4:00,1/17/24 6:10,74.21975586,2.829155378,3.566653037,29.1650415,night,friday,55.29384158,90.09711468,,3.205102716,4,level 2,long-distance traveler
user_390,Nissan Leaf,50,station_405,chicago,1/17/24 5:00,1/17/24 5:58,20.58138768,1.536944426,37.02662575,31.6837867,evening,saturday,22.54250841,84.67236204,205.507522,6.741767644,2,dc fast charger,casual driver
user_391,Tesla Model 3,75,station_328,houston,1/17/24 6:00,1/17/24 8:36,36.04757739,1.64577996,49.85189639,7.461577394,evening,tuesday,46.32842586,52.15170917,57.6589438,6.876897282,4,level 2,casual driver
user_392,Hyundai Kona,62,station_149,houston,1/17/24 7:00,1/17/24 8:51,31.73575031,1.961957618,11.12987276,11.73930094,evening,wednesday,58.96875275,81.66823961,87.27410522,-9.56906362,3,level 1,casual driver
